id,dimension_code,principle_code,title,statement,misbelief,truth_reframe,coach_prompt,tags,use_cases,source_doc,embedding_text,created_at,updated_at,truth_property_tags,verification_mode,fact_layer,reality_layer
tp_mot_042,motive,MOT_004,教養現場中的炫耀盲點,在教養現場中，表面上是在付出，實際上卻被炫耀推著走，讓責任位置變得混亂。,只要沒有炫耀，我就不會被需要。,真實動機不必用炫耀換取位置。,如果不靠炫耀，你還想守護什麼？,"[""動機"", ""炫耀"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,motive 動機 MOT_004 炫耀 教養現場中的炫耀盲點 在教養現場中，表面上是在付出，實際上卻被炫耀推著走，讓責任位置變得混亂。 只要沒有炫耀，我就不會被需要。 真實動機不必用炫耀換取位置。 動機 炫耀 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_043,motive,MOT_004,團隊回饋中的炫耀盲點,在團隊回饋中，表面上是在付出，實際上卻被炫耀推著走，使真正的需求被遮住。,只要沒有炫耀，我就不會被需要。,真實動機不必用炫耀換取位置。,如果不靠炫耀，你還想守護什麼？,"[""動機"", ""炫耀"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,motive 動機 MOT_004 炫耀 團隊回饋中的炫耀盲點 在團隊回饋中，表面上是在付出，實際上卻被炫耀推著走，使真正的需求被遮住。 只要沒有炫耀，我就不會被需要。 真實動機不必用炫耀換取位置。 動機 炫耀 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_044,motive,MOT_004,社群曝光中的炫耀盲點,在社群曝光中，表面上是在付出，實際上卻被炫耀推著走，讓反饋失去作用。,只要沒有炫耀，我就不會被需要。,真實動機不必用炫耀換取位置。,如果不靠炫耀，你還想守護什麼？,"[""動機"", ""炫耀"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,motive 動機 MOT_004 炫耀 社群曝光中的炫耀盲點 在社群曝光中，表面上是在付出，實際上卻被炫耀推著走，讓反饋失去作用。 只要沒有炫耀，我就不會被需要。 真實動機不必用炫耀換取位置。 動機 炫耀 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_045,motive,MOT_004,家庭對話中的炫耀盲點,在家庭對話中，表面上是在付出，實際上卻被炫耀推著走，讓信任開始鬆動。,只要沒有炫耀，我就不會被需要。,真實動機不必用炫耀換取位置。,如果不靠炫耀，你還想守護什麼？,"[""動機"", ""炫耀"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,motive 動機 MOT_004 炫耀 家庭對話中的炫耀盲點 在家庭對話中，表面上是在付出，實際上卻被炫耀推著走，讓信任開始鬆動。 只要沒有炫耀，我就不會被需要。 真實動機不必用炫耀換取位置。 動機 炫耀 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_046,motive,MOT_005,朋友互動中的恐懼盲點,在朋友互動中，表面上是在付出，實際上卻被恐懼推著走，讓決定越來越僵硬。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""友誼""]","[""友誼"", ""界線""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 朋友互動中的恐懼盲點 在朋友互動中，表面上是在付出，實際上卻被恐懼推著走，讓決定越來越僵硬。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 友誼 友誼 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_047,motive,MOT_005,金錢選擇中的恐懼盲點,在金錢選擇中，表面上是在付出，實際上卻被恐懼推著走，讓內在更難安定。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 金錢選擇中的恐懼盲點 在金錢選擇中，表面上是在付出，實際上卻被恐懼推著走，讓內在更難安定。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_048,motive,MOT_005,健康壓力中的恐懼盲點,在健康壓力中，表面上是在付出，實際上卻被恐懼推著走，使互動落入重複循環。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 健康壓力中的恐懼盲點 在健康壓力中，表面上是在付出，實際上卻被恐懼推著走，使互動落入重複循環。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_049,motive,MOT_005,創作卡關中的恐懼盲點,在創作卡關中，表面上是在付出，實際上卻被恐懼推著走，讓看見真相的空間縮小。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 創作卡關中的恐懼盲點 在創作卡關中，表面上是在付出，實際上卻被恐懼推著走，讓看見真相的空間縮小。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_050,motive,MOT_005,靈性實踐中的恐懼盲點,在靈性實踐中，表面上是在付出，實際上卻被恐懼推著走，讓支持變成壓力。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 靈性實踐中的恐懼盲點 在靈性實踐中，表面上是在付出，實際上卻被恐懼推著走，讓支持變成壓力。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_051,motive,MOT_005,重大失落中的恐懼盲點,在重大失落中，表面上是在付出，實際上卻被恐懼推著走，讓改變停在表面。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 重大失落中的恐懼盲點 在重大失落中，表面上是在付出，實際上卻被恐懼推著走，讓改變停在表面。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_052,motive,MOT_005,教養現場中的恐懼盲點,在教養現場中，表面上是在付出，實際上卻被恐懼推著走，讓資源交換變得扭曲。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 教養現場中的恐懼盲點 在教養現場中，表面上是在付出，實際上卻被恐懼推著走，讓資源交換變得扭曲。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_053,motive,MOT_005,團隊回饋中的恐懼盲點,在團隊回饋中，表面上是在付出，實際上卻被恐懼推著走，讓對話逐漸失衡。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 團隊回饋中的恐懼盲點 在團隊回饋中，表面上是在付出，實際上卻被恐懼推著走，讓對話逐漸失衡。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_054,motive,MOT_005,社群曝光中的恐懼盲點,在社群曝光中，表面上是在付出，實際上卻被恐懼推著走，讓界線變得模糊。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 社群曝光中的恐懼盲點 在社群曝光中，表面上是在付出，實際上卻被恐懼推著走，讓界線變得模糊。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_055,motive,MOT_005,家庭對話中的恐懼盲點,在家庭對話中，表面上是在付出，實際上卻被恐懼推著走，讓責任位置變得混亂。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 家庭對話中的恐懼盲點 在家庭對話中，表面上是在付出，實際上卻被恐懼推著走，讓責任位置變得混亂。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_056,motive,MOT_005,伴侶衝突中的恐懼盲點,在伴侶衝突中，表面上是在付出，實際上卻被恐懼推著走，使真正的需求被遮住。,只要沒有恐懼，我就不會被需要。,真實動機不必用恐懼換取位置。,如果不靠恐懼，你還想守護什麼？,"[""動機"", ""恐懼"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,motive 動機 MOT_005 恐懼 伴侶衝突中的恐懼盲點 在伴侶衝突中，表面上是在付出，實際上卻被恐懼推著走，使真正的需求被遮住。 只要沒有恐懼，我就不會被需要。 真實動機不必用恐懼換取位置。 動機 恐懼 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_057,motive,MOT_006,金錢選擇中的控制盲點,在金錢選擇中，表面上是在付出，實際上卻被控制推著走，讓反饋失去作用。,只要沒有控制，我就不會被需要。,真實動機不必用控制換取位置。,如果不靠控制，你還想守護什麼？,"[""動機"", ""控制"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,motive 動機 MOT_006 控制 金錢選擇中的控制盲點 在金錢選擇中，表面上是在付出，實際上卻被控制推著走，讓反饋失去作用。 只要沒有控制，我就不會被需要。 真實動機不必用控制換取位置。 動機 控制 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_058,motive,MOT_006,健康壓力中的控制盲點,在健康壓力中，表面上是在付出，實際上卻被控制推著走，讓信任開始鬆動。,只要沒有控制，我就不會被需要。,真實動機不必用控制換取位置。,如果不靠控制，你還想守護什麼？,"[""動機"", ""控制"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,motive 動機 MOT_006 控制 健康壓力中的控制盲點 在健康壓力中，表面上是在付出，實際上卻被控制推著走，讓信任開始鬆動。 只要沒有控制，我就不會被需要。 真實動機不必用控制換取位置。 動機 控制 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_059,motive,MOT_006,創作卡關中的控制盲點,在創作卡關中，表面上是在付出，實際上卻被控制推著走，讓決定越來越僵硬。,只要沒有控制，我就不會被需要。,真實動機不必用控制換取位置。,如果不靠控制，你還想守護什麼？,"[""動機"", ""控制"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,motive 動機 MOT_006 控制 創作卡關中的控制盲點 在創作卡關中，表面上是在付出，實際上卻被控制推著走，讓決定越來越僵硬。 只要沒有控制，我就不會被需要。 真實動機不必用控制換取位置。 動機 控制 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_mot_060,motive,MOT_006,靈性實踐中的控制盲點,在靈性實踐中，表面上是在付出，實際上卻被控制推著走，讓內在更難安定。,只要沒有控制，我就不會被需要。,真實動機不必用控制換取位置。,如果不靠控制，你還想守護什麼？,"[""動機"", ""控制"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,motive 動機 MOT_006 控制 靈性實踐中的控制盲點 在靈性實踐中，表面上是在付出，實際上卻被控制推著走，讓內在更難安定。 只要沒有控制，我就不會被需要。 真實動機不必用控制換取位置。 動機 控制 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
